"compnos","naturecode","incident_type_description","main_crimecode","reptdistrict","reportingarea","fromdate","weapontype","shooting","domestic","shift","year","month","day_week","ucrpart","x","y","streetname","xstreetname","location"
"152040440","BE","LARCENY FROM MOTOR VEHICLE","06MV","A1","0","2015-05-16T11:30:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","775170.2002","2954349.82","CHAUNCY ST","SUMMER ST","(42.3540441, -71.05973172)"
"152040112","AB","SIMPLE ASSAULT","08xx","A1","0","2015-05-16T11:40:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","774320.5907","2957004.776","BOWDOIN SQ","None","(42.36134134, -71.06282456)"
"152040282","MVA","MVAcc","MVAcc","B3","0","2015-05-16T11:51:00","Unarmed","False","False","Day","2015","5","Saturday","Other","764728.2605","2923783.023","CUMMINS HY","WOODHAVEN ST","(42.27030865, -71.09889415)"
"152040117","AB","SIMPLE ASSAULT","08xx","E13","0","2015-05-16T11:53:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","763963.0763","2943390.236","PARKER ST","None","(42.32412187, -71.10138271)"
"152047025","IVPER","SIMPLE ASSAULT","08xx","C11","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","775354.109","2940840.448","PLEASANT ST","None","(42.31697135, -71.05930956)"
"152043100","IVPER","SIMPLE ASSAULT","08xx","E18","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","758756.7157","2922553.869","HYDE PARK AV","None","(42.26701069, -71.12097728)"
"152041222","MISSIN","PersLoc","PersLoc","C6","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Other","780248.572","2942010.554","N POINT DR","None","(42.32011135, -71.04118957)"
"152042748","BE","RESIDENTIAL BURGLARY","05RB","E13","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","761651.3756","2937778.332","NEWBERN ST","None","(42.30875185, -71.11002584)"
"152040131","ARREST","AGGRAVATED ASSAULT","04xx","E18","0","2015-05-16T12:00:00","Firearm","False","False","Day","2015","5","Saturday","Part One","757641.0978","2913274.697","BADGER RD","None","(42.24156137, -71.12524954)"
"152040393","PROP","PropLost","PropLost","A1","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","772027.5221","2956855.873","DAVID G MUGAR WAY","None","(42.36096469, -71.07131165)"
"152042151","PROP","PropFound","PropFound","C6","0","2015-05-16T12:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","772328.5402","2945459.939","POMPEII ST","None","(42.32968977, -71.07041026)"
"152040108","IVPREM","DRUG CHARGES","18xx","E18","0","2015-05-16T12:00:00","Other","False","False","Day","2015","5","Saturday","Part Two","757969.2324","2918691.415","HYDE PARK AV","None","(42.25642136, -71.12394954)"
"152039974","POISON","MedAssist","MedAssist","E5","0","2015-05-16T12:02:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","754570.4698","2924609.102","BLUE LEDGE DR","None","(42.27270042, -71.13641097)"
"152040120","SS","DRUG CHARGES","18xx","B2","0","2015-05-16T12:03:00","Other","False","False","Day","2015","5","Saturday","Part Two","None","None","KINGBIRD RD","None","(0.0, 0.0)"
"152040110","CD11","DRUG CHARGES","18xx","B3","0","2015-05-16T12:08:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","None","None","KINGBIRD RD","None","(0.0, 0.0)"
"152040126","IVMV","TOWED","TOWED","D4","0","2015-05-16T12:13:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","763118.3474","2951658.591","BEACON ST","None","(42.34682135, -71.10436455)"
"152040118","MVA","MVAcc","MVAcc","E5","0","2015-05-16T12:14:00","Unarmed","False","False","Day","2015","5","Saturday","Other","758964.0519","2932381.668","WASHINGTON ST","CLAXTON ST","(42.29397636, -71.12004954)"
"152040123","TS","DRUG CHARGES","18xx","C6","0","2015-05-16T12:15:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","776953.2256","2949744.425","B ST","W 3RD ST","(42.34138135, -71.05322456)"
"152044392","IVPER","BENoProp","BENoProp","D14","0","2015-05-16T12:16:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","751275.9137","2954082.982","GARDENA ST","None","(42.35361635, -71.14813453)"
"152040113","IVPER","FRAUD","11xx","B2","0","2015-05-16T12:20:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","762843.4847","2946472.029","CALUMET ST","None","(42.33259272, -71.10547005)"
"152040132","IVMV","TOWED","TOWED","D4","0","2015-05-16T12:30:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","770851.8769","2954516.433","BEACON ST","None","(42.35456135, -71.07570456)"
"152040129","ARREST","DRUG CHARGES","18xx","C6","0","2015-05-16T12:35:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","776323.4322","2948161.34","C ST","W 7TH ST","(42.33704635, -71.05558456)"
"152040135","IVPER","OTHER LARCENY","06xx","C6","0","2015-05-16T12:53:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","None","None","ALLSTATE RD","None","(0.0, 0.0)"
"152040142","LARCEN","FRAUD","11xx","D4","0","2015-05-16T13:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","767632.6471","2949475.187","HUNTINGTON AV","None","(42.34077135, -71.08770455)"
"152040139","ARREST","DISORDERLY","24xx","C6","0","2015-05-16T13:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","None","None","STERLING SQ","None","(0.0, 0.0)"
"152040133","IVPREM","InvProp","InvProp","A15","0","2015-05-16T13:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","777623.5795","2962851.001","1ST AV","None","(42.37733634, -71.05048956)"
"152040140","ALARM","InvPer","InvPer","A1","0","2015-05-16T13:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","776695.0971","2958780.907","UNITY ST","None","(42.36618134, -71.05400456)"
"152040141","IVPREM","Service","Service","B2","0","2015-05-16T13:00:00","Other","False","False","Day","2015","5","Saturday","Part three","769862.4169","2938781.7","INTERVALE ST","None","(42.31139811, -71.07965203)"
"152040127","LARCEN","OTHER LARCENY","06xx","D4","0","2015-05-16T13:08:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","771416.9377","2946917.291","MASSACHUSETTS AV","ALBANY ST","(42.33370135, -71.07375456)"
"152040167","IVPER","OTHER LARCENY","06xx","C6","0","2015-05-16T13:13:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","None","None","MASSACHUSETTS AV","None","(0.0, 0.0)"
"152040145","EDP","MedAssist","MedAssist","B2","0","2015-05-16T13:25:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","None","None","GREENVILLE ST","None","(0.0, 0.0)"
"152040149","VAND","MedAssist","MedAssist","D14","0","2015-05-16T14:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","752824.3316","2952548.843","WARREN ST","None","(42.34938895, -71.14242987)"
"152040267","VAND","VANDALISM","14xx","A7","0","2015-05-16T14:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","783637.2745","2964015.038","PRINCETON ST","None","(42.38044134, -71.02820957)"
"152040160","MVA","VAL","VAL","C11","0","2015-05-16T14:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","None","None","DORCHESTER AV","None","(0.0, 0.0)"
"152040187","IVPER","Harass","Harass","A15","0","2015-05-16T14:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","776392.852","2961805.921","1ST AV","5TH ST","(42.37448634, -71.05506456)"
"152040150","POISON","MedAssist","MedAssist","E18","0","2015-05-16T14:05:00","Other","False","False","Day","2015","5","Saturday","Part three","758209.286","2916569.537","EASTON AV","None","(42.25059584, -71.12309745)"
"152040155","IVPER","Service","Service","B2","0","2015-05-16T14:07:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","768452.5418","2945326.172","WASHINGTON ST","None","(42.32937538, -71.08474665)"
"152040154","LARCEN","Service","Service","C11","0","2015-05-16T14:08:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","778071.2105","2933806.111","MORRISSEY BL","None","(42.29762984, -71.04940078)"
"152040152","IVMV","DRUG CHARGES","18xx","B3","0","2015-05-16T14:15:00","Other","False","False","Day","2015","5","Saturday","Part Two","770223.7311","2931758.565","TALBOT AV","WESTCOTT ST","(42.29212136, -71.07844456)"
"152040162","IVPER","SIMPLE ASSAULT","08xx","B3","0","2015-05-16T14:29:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","765202.2625","2927437.839","WALK HILL ST","None","(42.2803316, -71.09707908)"
"152040161","IVPER","InvPer","InvPer","C6","0","2015-05-16T14:30:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","777810.3341","2949473.787","W 2ND ST","None","(42.34062635, -71.05005956)"
"152040158","IVPER","Service","Service","A1","0","2015-05-16T14:31:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","None","None","TAMWORTH ST","None","(0.0, 0.0)"
"152040288","BE","InvProp","InvProp","A7","0","2015-05-16T14:35:00","Other","False","False","Day","2015","5","Saturday","Part three","782611.0899","2961946.705","BREMEN ST","None","(42.37478134, -71.03204958)"
"152040156","IVPER","FRAUD","11xx","D14","0","2015-05-16T15:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","752073.0985","2950238.236","RANSOM RD","None","(42.34305716, -71.14524446)"
"152039830","ALARM","MedAssist","MedAssist","A1","0","2015-05-16T15:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","776695.0971","2958780.907","UNITY ST","None","(42.36618134, -71.05400456)"
"152041066","IVPER","InvPer","InvPer","C11","0","2015-05-16T15:00:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","None","None","WESTVILLE TR","None","(0.0, 0.0)"
"152040166","INVEST","MedAssist","MedAssist","A1","0","2015-05-16T15:30:00","Unarmed","False","False","Day","2015","5","Saturday","Part three","773775.1158","2953733.06","BOYLSTON ST","None","(42.35237134, -71.06490456)"
"152040225","LARCEN","OTHER LARCENY","06xx","D4","0","2015-05-16T15:30:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","763490.1442","2950477.753","PARK DR","None","(42.34357635, -71.10300955)"
"152040172","ARREST","OTHER LARCENY","06xx","D4","0","2015-05-16T15:33:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","769600.5057","2952569.662","BOYLSTON ST","None","(42.34923635, -71.08036955)"
"152040177","MVA","MVAcc","MVAcc","E18","0","2015-05-16T15:34:00","Unarmed","False","False","Day","2015","5","Saturday","Other","758970.4538","2924564.844","AMERICAN LEGION HY","HYDE PARK AV","(42.27252636, -71.12015455)"
"152040164","IVPER","SIMPLE ASSAULT","08xx","C11","0","2015-05-16T15:35:00","Unarmed","False","False","Day","2015","5","Saturday","Part Two","774392.5401","2931088.962","DORCHESTER AV","None","(42.29022636, -71.06304956)"
"152040168","LARCEN","OTHER LARCENY","06xx","D4","0","2015-05-16T15:46:00","Unarmed","False","False","Day","2015","5","Saturday","Part One","None","None","HARRISON AV","None","(0.0, 0.0)"
"152040354","BE","VANDALISM","14xx","C11","0","2015-05-16T16:00:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","771183.7758","2936545.317","BEECHWOOD ST","None","(42.30524339, -71.0748081)"
"152040197","LARCEN","OTHER LARCENY","06xx","E18","0","2015-05-16T16:00:00","Unarmed","False","False","First","2015","5","Saturday","Part One","None","None","HYDE PARK AV","None","(0.0, 0.0)"
"152040213","EDP","AGGRAVATED ASSAULT","04xx","C11","0","2015-05-16T16:04:00","Knife","False","False","First","2015","5","Saturday","Part One","773039.4863","2935130.821","GENEVA AV","None","(42.30133635, -71.06797456)"
"152040192","IVPER","InvPer","InvPer","E13","0","2015-05-16T16:15:00","Other","False","False","First","2015","5","Saturday","Part three","None","None","CENTRE ST","None","(0.0, 0.0)"
"152040171","NIDV","MedAssist","MedAssist","E18","0","2015-05-16T16:21:00","Unarmed","False","False","First","2015","5","Saturday","Part three","None","None","MARCY RD","None","(0.0, 0.0)"
"152040183","DISTRB","InvPer","InvPer","B2","0","2015-05-16T16:24:00","Unarmed","False","False","First","2015","5","Saturday","Part three","766238.0029","2941911.626","CODMAN PARK","None","(42.32003502, -71.09299654)"
"152040184","IVPREM","OTHER LARCENY","06xx","B2","0","2015-05-16T16:24:00","Other","False","False","First","2015","5","Saturday","Part One","765916.4684","2944519.868","CEDAR ST","None","(42.32719635, -71.09413955)"
"152040175","IVPER","InvPer","InvPer","E13","0","2015-05-16T16:25:00","Unarmed","False","False","First","2015","5","Saturday","Part three","763303.5691","2942918.688","CENTRE ST","None","(42.32283635, -71.10382955)"
"152040696","VAND","VANDALISM","14xx","C11","0","2015-05-16T16:30:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","772151.7903","2933387.893","CLAYBOURNE ST","None","(42.29656596, -71.07128829)"
"152040191","ROBBER","ROBBERY","03xx","D4","0","2015-05-16T16:30:00","Other","False","False","First","2015","5","Saturday","Part One","None","None","HARRISON AV","None","(0.0, 0.0)"
"152040174","IVPER","PhoneCalls","PhoneCalls","A7","0","2015-05-16T16:30:00","Unarmed","False","False","First","2015","5","Saturday","Part three","779882.4333","2960845.892","BORDER ST","None","(42.37180134, -71.04216956)"
"152040212","AB","OTHER LARCENY","06xx","D4","0","2015-05-16T16:30:00","Unarmed","False","False","First","2015","5","Saturday","Part One","None","None","NEWBURY ST","None","(0.0, 0.0)"
"152040186","ARREST","OTHER LARCENY","06xx","D4","0","2015-05-16T16:30:00","Unarmed","False","False","First","2015","5","Saturday","Part One","None","None","NEWBURY ST","None","(0.0, 0.0)"
"152040185","DVIP","SIMPLE ASSAULT","08xx","D4","0","2015-05-16T16:32:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","769353.1922","2948042.758","LENOX ST","None","(42.33681772, -71.08136663)"
"152040201","MVA","VAL","VAL","D4","0","2015-05-16T16:40:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","765758.7053","2952394.378","COMMONWEALTH AV","None","(42.34880635, -71.09458455)"
"152040196","IVPER","PersLoc","PersLoc","E18","0","2015-05-16T16:40:00","Unarmed","False","False","First","2015","5","Saturday","Other","761168.663","2922067.522","WESTMINSTER AV","AYLES RD","(42.26564636, -71.11207455)"
"152040204","IVMV","TOWED","TOWED","D14","0","2015-05-16T16:44:00","Unarmed","False","False","First","2015","5","Saturday","Part three","749800.0745","2950173.155","CHESTNUT HILL AV","None","(42.34290421, -71.15365321)"
"152041664","MVA","VAL","VAL","D4","0","2015-05-16T16:45:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","None","None","SOUTHAMPTON ST","None","(0.0, 0.0)"
"152040178","IVPER","SexReg","SexReg","E18","0","2015-05-16T16:50:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","759388.6189","2920929.79","CENTRAL AV","None","(42.26254636, -71.11866955)"
"152040189","ARREST","Service","Service","B2","0","2015-05-16T16:50:00","Unarmed","False","False","First","2015","5","Saturday","Part three","770120.2868","2944960.531","DUDLEY ST","DEARBORN ST","(42.32834961, -71.07858581)"
"152040181","LARCEN","OTHER LARCENY","06xx","A1","0","2015-05-16T16:51:00","Unarmed","False","False","First","2015","5","Saturday","Part One","775102.6197","2955013.727","WASHINGTON ST","SUMMER ST","(42.35586683, -71.05996907)"
"152040188","AB","InvPer","InvPer","C6","0","2015-05-16T16:55:00","Unarmed","False","False","First","2015","5","Saturday","Part three","None","None","OLD COLONY AV","PREBLE ST","(0.0, 0.0)"
"152040654","IVPER","SIMPLE ASSAULT","08xx","B3","0","2015-05-16T17:00:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","768894.1564","2927550.237","MORTON ST","None","(42.28059136, -71.08343455)"
"152040195","ARREST","DRUG CHARGES","18xx","A1","0","2015-05-16T17:00:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","776054.3848","2953365.794","EAST ST","ATLANTIC AV","(42.35133134, -71.05647956)"
"152041038","LARCEN","FRAUD","11xx","E13","0","2015-05-16T17:00:00","Unarmed","False","False","First","2015","5","Saturday","Part Two","None","None","FOREST HILLS ST","None","(0.0, 0.0)"
"152040193","CD11","Service","Service","C11","0","2015-05-16T17:00:00","Unarmed","False","False","First","2015","5","Saturday","Part three","774392.5401","2931088.962","DORCHESTER AV","None","(42.29022636, -71.06304956)"
"152040206","PKNIFE","AGGRAVATED ASSAULT","04xx","B2","0","2015-05-16T17:05:00","Knife","False","False","First","2015","5","Saturday","Part One","773440.8251","2941062.052","DUDLEY ST","None","(42.31760635, -71.06637956)"
"152040198","IVPER","InvPer","InvPer","D4","0","2015-05-16T17:15:00","Unarmed","False","False","First","2015","5","Saturday","Part three","None","None","WASHINGTON ST","None","(0.0, 0.0)"
"152040202","MVA","InvProp","InvProp","B2","0","2015-05-16T17:17:00","Unarmed","False","False","First","2015","5","Saturday","Part three","764575.0813","2945983.983","DELLE AV","None","(42.33123135, -71.09907455)"
